sampleId	country	alabels	longitude	latitude	PC1	PC2
ind_37210	Spain	ES	-3.56611484727657	40.3287080082217	-0.0101	0.0341
ind_37706	Spain	ES	-3.56611484727657	40.3287080082217	-0.0106	0.0388
ind_37909	Spain	ES	-3.56611484727657	40.3287080082217	-0.012	0.0306
ind_38148	Spain	ES	-3.56611484727657	40.3287080082217	-0.0031	0.0432
ind_38485	Spain	ES	-3.56611484727657	40.3287080082217	-0.026	0.0334
ind_38651	Spain	ES	-3.56611484727657	40.3287080082217	-0.0191	0.0453
ind_38671	Italy	IT	12.5	42	-0.0384	-0.0275
ind_38781	Italy	IT	12.5	42	-0.0476	-0.0244
ind_38803	Spain	ES	-3.56611484727657	40.3287080082217	-0.0222	0.0389
ind_38989	Italy	IT	12.5	42	-0.0637	-0.0073
ind_39170	Spain	ES	-3.56611484727657	40.3287080082217	-0.0115	0.0424
ind_39172	Spain	ES	-3.56611484727657	40.3287080082217	-0.018	0.0484
ind_39209	Italy	IT	12.5	42	-0.0206	-0.0118
ind_39496	Italy	IT	12.5	42	-0.0325	-0.0175
ind_39684	Italy	IT	12.5	42	-0.0172	-0.0016
ind_40239	Italy	IT	12.5	42	-0.0262	-0.0177
ind_40316	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0223	0.0354
ind_40438	Italy	IT	12.5	42	-0.0458	-0.034
ind_40503	Spain	ES	-3.56611484727657	40.3287080082217	-0.0161	0.0467
ind_40534	Italy	IT	12.5	42	-0.0542	-0.0222
ind_40713	Italy	IT	12.5	42	-0.0462	-0.0099
ind_40792	Spain	ES	-3.56611484727657	40.3287080082217	-0.0164	0.0307
ind_41065	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0185	0.0363
ind_41127	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0238	0.0435
ind_41661	Italy	IT	12.5	42	-0.0167	0.0068
ind_42181	Turkey	TR	35.4099851969245	39.0611878403777	-0.0427	-0.0689
ind_42888	Italy	IT	12.5	42	-0.0501	-0.0229
ind_42892	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0182	0.0274
ind_43217	Spain	ES	-3.56611484727657	40.3287080082217	-0.0141	0.0369
ind_43320	Italy	IT	12.5	42	-0.0336	-0.0175
ind_43397	Italy	IT	12.5	42	-0.0314	-0.0022
ind_44017	Spain	ES	-3.56611484727657	40.3287080082217	-0.021	0.0342
ind_44207	Spain	ES	-3.56611484727657	40.3287080082217	-0.0202	0.0452
ind_44221	Italy	IT	12.5	42	-0.047	-0.0205
ind_44434	Spain	ES	-3.56611484727657	40.3287080082217	-0.027	0.0201
ind_44633	Italy	IT	12.5	42	-0.0268	-0.0062
ind_44902	Italy	IT	12.5	42	-0.0023	-0.0425
ind_44942	Spain	ES	-3.56611484727657	40.3287080082217	-0.0232	0.0426
ind_45126	Italy	IT	12.5	42	-0.0502	-0.0208
ind_45151	Spain	ES	-3.56611484727657	40.3287080082217	-0.0168	0.0378
ind_45183	Spain	ES	-3.56611484727657	40.3287080082217	-0.0106	0.0247
ind_45202	Italy	IT	12.5	42	-0.0177	-0.0054
ind_45489	Spain	ES	-3.56611484727657	40.3287080082217	-0.0245	0.0408
ind_45750	Spain	ES	-3.56611484727657	40.3287080082217	-0.0202	0.0417
ind_45867	Spain	ES	-3.56611484727657	40.3287080082217	-0.0129	0.0324
ind_46128	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0204	0.0405
ind_46373	Turkey	TR	35.4099851969245	39.0611878403777	-0.0544	-0.0571
ind_46529	Italy	IT	12.5	42	-0.0081	0.0015
ind_47033	Spain	ES	-3.56611484727657	40.3287080082217	-0.0153	0.0226
ind_47093	Italy	IT	12.5	42	-0.0262	-0.0201
ind_47244	Italy	IT	12.5	42	-0.0402	-0.0263
ind_47370	Spain	ES	-3.56611484727657	40.3287080082217	-0.0086	0.042
ind_47384	Italy	IT	12.5	42	-0.043	-0.0216
ind_47581	Italy	IT	12.5	42	-0.022	0.001
ind_47741	Greece	GR	22.7088465896785	40.0341318427376	-0.0398	-0.0465
ind_47795	Italy	IT	12.5	42	-0.0478	-0.0233
ind_47920	Italy	IT	12.5	42	-0.02	0.0059
ind_47973	Italy	IT	12.5	42	-0.0237	-0.0093
ind_48993	Spain	ES	-3.56611484727657	40.3287080082217	-0.0156	0.0371
ind_49133	Italy	IT	12.5	42	-0.0485	-0.0164
ind_49210	Spain	ES	-3.56611484727657	40.3287080082217	-0.0085	0.0297
ind_49294	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0164	0.0295
ind_49352	Italy	IT	12.5	42	-0.0594	-0.0272
ind_49500	Italy	IT	12.5	42	-0.0459	0.0464
ind_109	Italy	IT	12.5	42	-0.0182	0.0012
ind_752	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0226	0.0446
ind_1756	Swiss-French	CH	6.15	46.2	0.0071	-6e-04
ind_2093	Swiss-French	CH	6.15	46.2	0.0063	0.0041
ind_2224	Swiss-German	CH	8.55	47.36	0.0113	-4e-04
ind_2232	Swiss-French	CH	6.15	46.2	0.0021	0.0057
ind_2431	Swiss-Italian	CH	8.95	46	-0.0165	-0.0084
ind_2989	Italy	IT	12.5	42	-0.0494	-0.0178
ind_3685	Belgium	BE	4.61479191810973	50.6615342351454	0.0203	-0.0107
ind_4148	Italy	IT	12.5	42	-0.0431	-0.0197
ind_4316	Spain	ES	-3.56611484727657	40.3287080082217	-0.0231	0.0577
ind_4719	Spain	ES	-3.56611484727657	40.3287080082217	-0.0155	0.0175
ind_4854	France	FR	2.39432767075193	46.6058680055316	7e-04	0.0268
ind_6173	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0203	0.0397
ind_6483	Swiss-French	CH	6.15	46.2	0.0082	0.0102
ind_7898	Swiss-French	CH	6.15	46.2	0.0104	-0.0029
ind_8373	Italy	IT	12.5	42	-0.0433	-0.0087
ind_9778	Spain	ES	-3.56611484727657	40.3287080082217	-0.0194	0.0434
ind_9876	Belgium	BE	4.61479191810973	50.6615342351454	0.0165	0.0019
ind_10003	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0156	0.0423
ind_10138	Swiss-French	CH	6.15	46.2	0.0097	0.0037
ind_11421	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0199	0.0387
ind_11947	Belgium	BE	4.61479191810973	50.6615342351454	0.0213	-0.0039
ind_12376	Italy	IT	12.5	42	-0.0428	-0.021
ind_12706	Italy	IT	12.5	42	-0.0433	-0.0223
ind_13048	Swiss-French	CH	6.15	46.2	0.0074	0.0078
ind_13173	Italy	IT	12.5	42	-0.0434	-0.0139
ind_13883	Germany	DE	10.3589016293772	51.0835556416166	0.018	-0.0109
ind_14138	Swiss-German	CH	8.55	47.36	0.0083	-0.0113
ind_14411	Swiss-French	CH	6.15	46.2	0.0046	-9e-04
ind_14571	Swiss-German	CH	8.55	47.36	0.0094	-0.0081
ind_15045	Belgium	BE	4.61479191810973	50.6615342351454	0.006	-0.0023
ind_15060	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0189	0.0304
ind_15904	Italy	IT	12.5	42	-0.0463	-0.0061
ind_16109	Swiss-German	CH	8.55	47.36	0.0184	5e-04
ind_16127	Swiss-French	CH	6.15	46.2	0.0071	-0.0025
ind_16147	Italy	IT	12.5	42	-0.0496	-0.0273
ind_16530	Austria	AT	14.1174253717318	47.59249681831	0.0084	-0.0273
ind_17560	Swiss-German	CH	8.55	47.36	0.0137	-0.0158
ind_17810	Italy	IT	12.5	42	-0.049	-0.0221
ind_18278	Spain	ES	-3.56611484727657	40.3287080082217	-0.0126	0.042
ind_18545	Swiss-German	CH	8.55	47.36	0.0125	0.0031
ind_18905	France	FR	2.39432767075193	46.6058680055316	-0.0097	1e-04
ind_19137	Italy	IT	12.5	42	-0.0079	0.0016
ind_19256	France	FR	2.39432767075193	46.6058680055316	0.006	0.0143
ind_19657	Germany	DE	10.3589016293772	51.0835556416166	0.0182	-0.0086
ind_20556	Italy	IT	12.5	42	-0.0273	-0.0051
ind_21085	Belgium	BE	4.61479191810973	50.6615342351454	0.0154	-0.0016
ind_21437	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0231	0.04
ind_22147	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0181	0.0421
ind_22390	Swiss-French	CH	6.15	46.2	0.0052	-4e-04
ind_22834	France	FR	2.39432767075193	46.6058680055316	0.0111	0.0054
ind_23292	Swiss-French	CH	6.15	46.2	0.0026	0.0059
ind_23389	France	FR	2.39432767075193	46.6058680055316	0.0081	0.0177
ind_24029	Swiss-French	CH	6.15	46.2	-0.0021	0.0086
ind_24082	Spain	ES	-3.56611484727657	40.3287080082217	-0.0228	0.0445
ind_24432	Swiss-Italian	CH	8.95	46	-0.0141	-0.0064
ind_24654	Swiss-French	CH	6.15	46.2	-2e-04	0.0031
ind_24681	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0127	0.0492
ind_24957	Swiss-German	CH	8.55	47.36	0.013	-3e-04
ind_25681	France	FR	2.39432767075193	46.6058680055316	0.0087	0.0045
ind_25999	Swiss-French	CH	6.15	46.2	0.017	0.0182
ind_26544	Swiss-German	CH	8.55	47.36	0.0029	-0.0076
ind_26734	Swiss-French	CH	6.15	46.2	0.0042	0.0063
ind_26790	France	FR	2.39432767075193	46.6058680055316	0.0053	0.0163
ind_27592	France	FR	2.39432767075193	46.6058680055316	-0.0081	0.0426
ind_27788	Swiss-French	CH	6.15	46.2	0.006	0.0036
ind_27958	Greece	GR	22.7088465896785	40.0341318427376	-0.0354	-0.0421
ind_28098	France	FR	2.39432767075193	46.6058680055316	-0.0049	0.0194
ind_28361	Swiss-French	CH	6.15	46.2	0.0039	-0.0052
ind_29461	Spain	ES	-3.56611484727657	40.3287080082217	-0.0157	0.0344
ind_29511	Italy	IT	12.5	42	-0.0468	-0.0236
ind_29542	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0148	0.0391
ind_30031	Serbia and Montenegro	RS	20.6157230848337	43.9494926410995	0.0031	-0.0448
ind_30105	Swiss-German	CH	8.55	47.36	0.0085	-0.0025
ind_30204	Spain	ES	-3.56611484727657	40.3287080082217	-0.0182	0.0298
ind_30578	Swiss-German	CH	8.55	47.36	0.0092	-0.0028
ind_30826	Swiss-French	CH	6.15	46.2	0.0083	0.0056
ind_31014	Swiss-French	CH	6.15	46.2	0.0086	0.0133
ind_31186	Germany	DE	10.3589016293772	51.0835556416166	0.0116	-0.0112
ind_31341	Swiss-French	CH	6.15	46.2	0.0061	0.0106
ind_31420	Germany	DE	10.3589016293772	51.0835556416166	0.0328	-0.0323
ind_32106	Italy	IT	12.5	42	-0.0578	-0.0269
ind_32722	Swiss-German	CH	8.55	47.36	0.0105	-0.0122
ind_33326	Swiss-French	CH	6.15	46.2	0.0109	-0.0131
ind_33530	Swiss-German	CH	8.55	47.36	0.0084	-0.0017
ind_35628	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0173	0.0235
ind_35683	France	FR	2.39432767075193	46.6058680055316	0.009	0.023
ind_36127	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0176	0.0462
ind_36461	Swiss-French	CH	6.15	46.2	0.0015	-0.0072
ind_38469	Portugal	PT	-8.0163924833239	39.5909680725474	-0.019	0.0382
ind_38732	Spain	ES	-3.56611484727657	40.3287080082217	-0.0129	0.0392
ind_38980	Swiss-French	CH	6.15	46.2	0.0067	0.0058
ind_40488	Italy	IT	12.5	42	-0.0246	-0.0119
ind_40750	Spain	ES	-3.56611484727657	40.3287080082217	-0.0168	0.0409
ind_41140	Swiss-German	CH	8.55	47.36	0.0099	-0.0071
ind_41407	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0171	0.0368
ind_41883	Swiss-French	CH	6.15	46.2	0.006	-0.0037
ind_42035	Swiss-French	CH	6.15	46.2	0.0111	0.0024
ind_42207	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0198	0.0553
ind_42570	Germany	DE	10.3589016293772	51.0835556416166	0.03	-0.0313
ind_42962	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0175	0.0404
ind_43161	France	FR	2.39432767075193	46.6058680055316	0.0021	0.0039
ind_43467	Swiss-French	CH	6.15	46.2	0.0038	0.0104
ind_44075	Swiss-German	CH	8.55	47.36	0.0038	-0.0013
ind_44143	Poland	PL	19.3946076487790	52.14189866452	0.0285	-0.0311
ind_44500	Swiss-German	CH	8.55	47.36	0.0187	-0.0118
ind_44556	Italy	IT	12.5	42	0.0048	0.0179
ind_45019	Italy	IT	12.5	42	-0.0096	-0.0114
ind_45769	Sweden	SE	18	59.35	0.0393	-0.0228
ind_46664	Swiss-French	CH	6.15	46.2	0.0128	0.0048
ind_47078	Swiss-French	CH	6.15	46.2	0.0078	0.0044
ind_48136	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0181	0.047
ind_48475	Sweden	SE	18	59.35	0.0476	-0.0189
ind_48477	Swiss-French	CH	6.15	46.2	0.0038	0.0036
ind_49013	France	FR	2.39432767075193	46.6058680055316	0.0078	-0.0035
ind_49080	Spain	ES	-3.56611484727657	40.3287080082217	-0.0136	0.0388
ind_49266	Swiss-French	CH	6.15	46.2	0.0017	-0.0041
ind_49777	Italy	IT	12.5	42	-0.0146	-0.0131
ind_49800	France	FR	2.39432767075193	46.6058680055316	0.0195	0.0077
ind_683	Italy	IT	12.5	42	-0.047	-0.0228
ind_822	Swiss-Italian	CH	8.95	46	-0.0175	0.0033
ind_845	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0232	0.0497
ind_1788	Italy	IT	12.5	42	-0.0477	-0.0172
ind_2035	France	FR	2.39432767075193	46.6058680055316	0.0101	0.0103
ind_2233	Italy	IT	12.5	42	-0.0198	-0.0045
ind_2878	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0134	0.0282
ind_3153	Swiss-French	CH	6.15	46.2	0.0094	0.0038
ind_3483	Netherlands	NL	5.66711565691123	52.2661386478456	0.0353	-0.0114
ind_4133	Belgium	BE	4.61479191810973	50.6615342351454	0.0169	0.0028
ind_4488	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0216	0.0521
ind_5475	Spain	ES	-3.56611484727657	40.3287080082217	-0.0147	0.0507
ind_5589	Germany	DE	10.3589016293772	51.0835556416166	0.0246	-0.0444
ind_7030	France	FR	2.39432767075193	46.6058680055316	0.0056	0.0221
ind_7292	Spain	ES	-3.56611484727657	40.3287080082217	-0.0111	0.039
ind_7466	France	FR	2.39432767075193	46.6058680055316	-0.0021	0.0123
ind_7623	Italy	IT	12.5	42	-0.0501	0.0537
ind_7652	Italy	IT	12.5	42	-0.0191	0.0078
ind_7745	Swiss-French	CH	6.15	46.2	0.0023	0.0151
ind_8345	Austria	AT	14.1174253717318	47.59249681831	0.0114	-0.0242
ind_8641	Swiss-French	CH	6.15	46.2	0.0019	-0.0082
ind_8903	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0195	0.0284
ind_9754	Spain	ES	-3.56611484727657	40.3287080082217	-0.0144	0.0329
ind_10443	France	FR	2.39432767075193	46.6058680055316	0.0162	0.0176
ind_10465	Austria	AT	14.1174253717318	47.59249681831	0.0112	-0.0101
ind_10934	Italy	IT	12.5	42	-0.021	-0.0023
ind_11433	France	FR	2.39432767075193	46.6058680055316	0.0133	0.0068
ind_11806	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0147	0.038
ind_13565	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0161	0.0408
ind_13901	Italy	IT	12.5	42	-0.0494	-0.0247
ind_14798	France	FR	2.39432767075193	46.6058680055316	0.006	0.0065
ind_15480	Swiss-German	CH	8.55	47.36	0.0147	-0.0053
ind_15686	France	FR	2.39432767075193	46.6058680055316	0.0075	0.0089
ind_15854	Swiss-German	CH	8.55	47.36	0.0166	-0.0019
ind_16337	Italy	IT	12.5	42	-0.0163	-0.0012
ind_16504	Swiss-French	CH	6.15	46.2	0.0018	-0.0095
ind_16550	France	FR	2.39432767075193	46.6058680055316	0.0044	0.0033
ind_16737	Italy	IT	12.5	42	-0.0381	-0.0225
ind_17681	Italy	IT	12.5	42	-0.0496	-0.0264
ind_18200	Germany	DE	10.3589016293772	51.0835556416166	0.024	-0.0195
ind_19151	Swiss-German	CH	8.55	47.36	0.0115	-0.0023
ind_20050	Swiss-French	CH	6.15	46.2	0.006	0.0125
ind_21657	Swiss-French	CH	6.15	46.2	0.0074	-0.0047
ind_22454	Italy	IT	12.5	42	-0.0186	4e-04
ind_22632	Swiss-German	CH	8.55	47.36	0.0093	2e-04
ind_23282	France	FR	2.39432767075193	46.6058680055316	0.007	0.0077
ind_23635	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0175	0.0405
ind_24212	Belgium	BE	4.61479191810973	50.6615342351454	0.024	-0.0111
ind_24255	Italy	IT	12.5	42	-0.0185	-0.007
ind_24261	France	FR	2.39432767075193	46.6058680055316	-6e-04	0.0177
ind_24266	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0187	0.0477
ind_24923	Spain	ES	-3.56611484727657	40.3287080082217	-0.013	0.0266
ind_25289	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0166	0.0477
ind_26385	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0168	0.0325
ind_26466	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0182	0.0408
ind_27085	Belgium	BE	4.61479191810973	50.6615342351454	0.0233	-0.0067
ind_27302	Belgium	BE	4.61479191810973	50.6615342351454	0.0204	9e-04
ind_27494	Swiss-German	CH	8.55	47.36	0.0104	0.0019
ind_27766	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0221	0.0423
ind_28226	Italy	IT	12.5	42	-0.0301	7e-04
ind_28469	Swiss-French	CH	6.15	46.2	0.0077	-0.0102
ind_28594	Swiss-French	CH	6.15	46.2	0.0044	9e-04
ind_28794	Swiss-German	CH	8.55	47.36	0.0082	0
ind_28843	Swiss-French	CH	6.15	46.2	0.0055	-0.0058
ind_28853	Swiss-German	CH	8.55	47.36	0.0039	-0.0047
ind_29471	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0186	0.0379
ind_29711	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0242	0.0451
ind_29754	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0191	0.0371
ind_29883	Italy	IT	12.5	42	-0.0526	-0.0164
ind_29966	Italy	IT	12.5	42	-0.0248	0
ind_30003	Spain	ES	-3.56611484727657	40.3287080082217	-0.0156	0.0433
ind_30071	Swiss-Italian	CH	8.95	46	0.0096	-0.0025
ind_30072	Swiss-French	CH	6.15	46.2	0.0054	0.0025
ind_30442	Swiss-French	CH	6.15	46.2	0.0128	-0.0105
ind_31270	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0171	0.0368
ind_31454	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0199	0.0381
ind_32540	Swiss-German	CH	8.55	47.36	-0.005	-0.0139
ind_32886	Italy	IT	12.5	42	0.0075	-0.0296
ind_32893	Romania	RO	24.9821171437008	45.8858243977516	-0.0049	-0.0487
ind_33068	France	FR	2.39432767075193	46.6058680055316	-0.0097	-0.0105
ind_33124	France	FR	2.39432767075193	46.6058680055316	0.0049	0.0085
ind_34341	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0161	0.0315
ind_35089	Swiss-German	CH	8.55	47.36	0.0101	-0.0056
ind_35506	Italy	IT	12.5	42	-0.0259	-0.0227
ind_35754	Swiss-German	CH	8.55	47.36	0.006	-0.004
ind_36013	Swiss-French	CH	6.15	46.2	0.0097	-0.0059
ind_36469	France	FR	2.39432767075193	46.6058680055316	0.0043	0.0067
ind_37007	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0123	0.0409
ind_37417	Belgium	BE	4.61479191810973	50.6615342351454	0.0255	-0.0028
ind_37822	Swiss-German	CH	8.55	47.36	0.0165	-0.0027
ind_37852	Italy	IT	12.5	42	-0.0515	-0.0178
ind_38046	Swiss-French	CH	6.15	46.2	0.014	0.0097
ind_38532	Italy	IT	12.5	42	-0.0542	0.0347
ind_38739	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0144	0.0397
ind_38848	Italy	IT	12.5	42	-0.0244	-0.0054
ind_39967	Poland	PL	19.3946076487790	52.14189866452	0.0365	-0.0548
ind_40683	Swiss-German	CH	8.55	47.36	0.0056	-0.001
ind_40739	Italy	IT	12.5	42	-0.0446	-0.0267
ind_41009	Swiss-French	CH	6.15	46.2	0.0052	0.005
ind_41520	Germany	DE	10.3589016293772	51.0835556416166	0.0121	-0.0051
ind_42555	Belgium	BE	4.61479191810973	50.6615342351454	0.0157	0.0058
ind_43003	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0198	0.0371
ind_43017	Swiss-French	CH	6.15	46.2	0.0062	0.0038
ind_43075	France	FR	2.39432767075193	46.6058680055316	0.0247	0.0122
ind_43422	Italy	IT	12.5	42	-0.0351	-0.0122
ind_43529	Swiss-German	CH	8.55	47.36	0.0072	-6e-04
ind_43791	Italy	IT	12.5	42	-0.055	-0.0196
ind_44722	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0172	0.0398
ind_44850	Swiss-German	CH	8.55	47.36	0.0017	-0.01
ind_44868	Swiss-French	CH	6.15	46.2	0.0036	0.0079
ind_45291	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0226	0.0437
ind_45911	Swiss-French	CH	6.15	46.2	0.0066	3e-04
ind_46048	Netherlands	NL	5.66711565691123	52.2661386478456	0.029	0.0027
ind_46057	Germany	DE	10.3589016293772	51.0835556416166	0.0023	-0.0187
ind_46469	Swiss-German	CH	8.55	47.36	0.0041	-0.0045
ind_46656	Swiss-German	CH	8.55	47.36	0.0145	-0.0057
ind_46763	Swiss-German	CH	8.55	47.36	0.0019	-0.0044
ind_47152	France	FR	2.39432767075193	46.6058680055316	-0.0171	0.0185
ind_47276	Swiss-French	CH	6.15	46.2	-0.0015	0.0079
ind_47546	Austria	AT	14.1174253717318	47.59249681831	0.0224	-0.0414
ind_47614	Portugal	PT	-8.0163924833239	39.5909680725474	-0.036	-0.0221
ind_47957	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0126	0.0361
ind_48015	Italy	IT	12.5	42	-0.0577	-0.0135
ind_48445	Italy	IT	12.5	42	-0.0285	0.0013
ind_48646	Swiss-German	CH	8.55	47.36	0.0139	-0.0073
ind_49060	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0153	0.0382
ind_49290	Swiss-French	CH	6.15	46.2	0.0087	-0.0163
ind_49440	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0166	0.0363
ind_1297	Swiss-French	CH	6.15	46.2	0.0061	-0.001
ind_1853	Germany	DE	10.3589016293772	51.0835556416166	0.0063	-0.0062
ind_2391	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0191	0.0372
ind_2872	Spain	ES	-3.56611484727657	40.3287080082217	-0.0128	0.0394
ind_2883	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0184	0.0369
ind_3161	Swiss-French	CH	6.15	46.2	0.0031	-0.0059
ind_4162	Swiss-French	CH	6.15	46.2	0.0041	-0.0046
ind_4213	Italy	IT	12.5	42	-0.0497	-0.007
ind_4218	Swiss-French	CH	6.15	46.2	0.0028	-0.0026
ind_4860	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0159	0.0292
ind_4910	Germany	DE	10.3589016293772	51.0835556416166	0.0022	-0.0041
ind_5179	Swiss-French	CH	6.15	46.2	0.0068	-0.0061
ind_5569	Italy	IT	12.5	42	-0.0549	-0.0251
ind_5664	Germany	DE	10.3589016293772	51.0835556416166	0.0218	-0.0089
ind_5665	Swiss-French	CH	6.15	46.2	0.0073	-0.0035
ind_5900	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0211	0.0374
ind_6072	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0238	0.0423
ind_6245	France	FR	2.39432767075193	46.6058680055316	0.0018	0.0259
ind_6647	Swiss-French	CH	6.15	46.2	0.0108	0.0032
ind_6889	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0213	0.0399
ind_7089	Swiss-Italian	CH	8.95	46	-0.0044	-0.0071
ind_7914	Italy	IT	12.5	42	-0.0163	0.0057
ind_8144	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0228	0.0407
ind_8194	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0097	0.0384
ind_8597	Swiss-German	CH	8.55	47.36	0.0118	-0.01
ind_8718	Swiss-German	CH	8.55	47.36	0.0129	-0.0036
ind_9113	Italy	IT	12.5	42	-0.0528	-0.0165
ind_9426	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0174	0.0344
ind_9456	Swiss-Italian	CH	8.95	46	-0.0209	0.0052
ind_11726	France	FR	2.39432767075193	46.6058680055316	0.0121	0.0064
ind_11906	Netherlands	NL	5.66711565691123	52.2661386478456	0.0318	-2e-04
ind_13298	Italy	IT	12.5	42	-0.0616	-0.0237
ind_13454	Spain	ES	-3.56611484727657	40.3287080082217	-0.0163	0.0465
ind_13600	Portugal	PT	-8.0163924833239	39.5909680725474	-0.019	0.054
ind_13676	France	FR	2.39432767075193	46.6058680055316	0.0172	-0.0058
ind_13983	Swiss-French	CH	6.15	46.2	0.0066	-0.0044
ind_14023	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0153	0.0335
ind_14170	Italy	IT	12.5	42	-0.058	-0.0314
ind_14469	Portugal	PT	-8.0163924833239	39.5909680725474	-0.022	0.0367
ind_14744	France	FR	2.39432767075193	46.6058680055316	0.0055	0.0021
ind_15770	Swiss-French	CH	6.15	46.2	0.0077	0.0015
ind_15901	Swiss-German	CH	8.55	47.36	0.0091	-0.005
ind_16236	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0163	0.0437
ind_16347	Spain	ES	-3.56611484727657	40.3287080082217	-0.0139	0.0411
ind_16502	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0185	0.0376
ind_16517	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0196	0.0379
ind_16622	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0174	0.0194
ind_16722	Italy	IT	12.5	42	-0.0525	-0.022
ind_16864	France	FR	2.39432767075193	46.6058680055316	0.0086	0.0064
ind_16884	Swiss-German	CH	8.55	47.36	0.0083	-0.0028
ind_16940	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0153	0.0361
ind_17533	Germany	DE	10.3589016293772	51.0835556416166	0.0372	-0.0012
ind_17805	Spain	ES	-3.56611484727657	40.3287080082217	-0.0117	0.0446
ind_17836	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0189	0.0343
ind_18260	Italy	IT	12.5	42	-0.0427	-0.0196
ind_18601	France	FR	2.39432767075193	46.6058680055316	-0.0203	0.0179
ind_18893	France	FR	2.39432767075193	46.6058680055316	0.0023	0.0159
ind_19849	Swiss-French	CH	6.15	46.2	0.0031	0.0138
ind_20200	Italy	IT	12.5	42	-0.0582	-0.0259
ind_20241	Spain	ES	-3.56611484727657	40.3287080082217	-0.0113	0.0432
ind_20685	Sweden	SE	18	59.35	0.0431	-0.015
ind_21006	Swiss-German	CH	8.55	47.36	0.0076	-0.0182
ind_21014	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0188	0.0434
ind_21772	Swiss-French	CH	6.15	46.2	0.0036	0.0068
ind_21853	Swiss-French	CH	6.15	46.2	0.0081	0.0071
ind_22897	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0137	0.0442
ind_22935	Swiss-French	CH	6.15	46.2	0.0062	-0.0093
ind_23087	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0195	0.05
ind_23427	Italy	IT	12.5	42	-0.0215	0.0019
ind_23919	Italy	IT	12.5	42	-0.0592	-0.0236
